370700,RICHARD BLAND COLLEGE,PETERSBURG,VA,Public - 2 Year," $2,231,398 ", 585 
370800,EASTERN MENNONITE UNIVERSITY,HARRISONBURG,VA,Private - 4 Year," $1,150,826 ", 334 
370900,EMORY & HENRY COLLEGE,EMORY,VA,Private - 4 Year," $1,446,537 ", 352 
371100,FERRUM COLLEGE,FERRUM,VA,Private - 4 Year," $3,481,740 ", 820 
371200,TIDEWATER COMMUNITY COLLEGE,NORFOLK,VA,Public - 2 Year," $51,297,813 "," 16,636 "
371300,HAMPDEN-SYDNEY COLLEGE,HAMPDEN-SYDNEY,VA,Private - 4 Year," $872,527 ", 212 
371400,HAMPTON UNIVERSITY,HAMPTON,VA,Private - 4 Year," $6,513,687 "," 1,515 "
371500,HOLLINS UNIVERSITY,ROANOKE,VA,Private - 4 Year," $885,820 ", 227 
371900,LONGWOOD UNIVERSITY,FARMVILLE,VA,Public - 4 Year," $4,133,018 "," 1,049 "
372000,LYNCHBURG COLLEGE,LYNCHBURG,VA,Private - 4 Year," $2,740,269 ", 675 
372100,JAMES MADISON UNIVERSITY,HARRISONBURG,VA,Public - 4 Year," $9,966,841 "," 2,546 "
372300,MARY BALDWIN COLLEGE,STAUNTON,VA,Private - 4 Year," $3,078,183 ", 826 
372400,MARYMOUNT UNIVERSITY,ARLINGTON,VA,Private - 4 Year," $2,804,328 ", 678 
372600,NATIONAL COLLEGE,SALEM,VA,Proprietary - 4 Year," $12,028,051 "," 3,613 "
372700,NORTHERN VA CMTY CLG,ANNANDALE,VA,Public - 2 Year," $49,709,475 "," 15,179 "
372800,OLD DOMINION UNIVERSITY,NORFOLK,VA,Public - 4 Year," $28,196,114 "," 7,145 "
373200,RADFORD UNIVERSITY,RADFORD,VA,Public - 4 Year," $10,237,027 "," 2,531 "
373300,RANDOLPH-MACON COLLEGE,ASHLAND,VA,Private - 4 Year," $1,343,961 ", 321 
373400,RANDOLPH COLLEGE,LYNCHBURG,VA,Private - 4 Year," $718,114 ", 178 
373500,VIRGINIA COMMONWEALTH UNIVERSITY,RICHMOND,VA,Public - 4 Year," $27,581,503 "," 6,948 "
373600,ROANOKE COLLEGE,SALEM,VA,Private - 4 Year," $1,988,217 ", 505 
373700,SHENANDOAH UNIVERSITY,WINCHESTER,VA,Private - 4 Year," $1,893,061 ", 479 
373800,SOUTHERN VIRGINIA UNIVERSITY,BUENA VISTA,VA,Private - 4 Year," $1,785,771 ", 431 
373900,ST PAULS COLLEGE,LAWRENCEVILLE,VA,Private - 4 Year," $533,389 ", 125 
374200,SWEET BRIAR COLLEGE,SWEET BRIAR,VA,Private - 4 Year," $749,028 ", 165 
374400,UNIVERSITY OF RICHMOND,RICHMOND,VA,Private - 4 Year," $2,580,417 ", 665 
374500,UNIVERSITY OF VIRGINIA - SFS,CHARLOTTESVILLE,VA,Public - 4 Year," $7,926,918 "," 1,972 "
374600,UNIVERSITY OF MARY WASHINGTON,FREDERICKSBURG,VA,Public - 4 Year," $2,801,594 ", 741 
374700,UNIV OF VIRGINIA'S COLLEGE AT WISE,WISE,VA,Public - 4 Year," $3,646,520 ", 892 
374800,EASTERN SHORE COMMUNITY COLLEGE,MELFA,VA,Public - 2 Year," $1,948,342 ", 622 
374900,GEORGE MASON UNIVERSITY,FAIRFAX,VA,Public - 4 Year," $23,618,837 "," 6,089 "
375100,PATRICK HENRY COMMUNITY COLLEGE,MARTINSVILLE,VA,Public - 2 Year," $6,715,766 "," 1,990 "
375200,VIRGINIA INTERMONT COLLEGE,BRISTOL,VA,Private - 4 Year," $1,029,981 ", 249 
375300,VIRGINIA MILITARY INSTITUTE,LEXINGTON,VA,Public - 4 Year," $976,122 ", 250 
375400,VIRGINIA POLYTECH INST & STATE UNIV,BLACKSBURG,VA,Public - 4 Year," $16,649,589 "," 4,115 "
375800,DANVILLE COMMUNITY COLLEGE,DANVILLE,VA,Public - 2 Year," $8,437,108 "," 2,410 "
375900,J. SARGEANT REYNOLDS COMMUNITY CLG,RICHMOND,VA,Public - 2 Year," $21,693,636 "," 7,030 "
376000,VIRGINIA WESTERN CMTY COLLEGE,ROANOKE,VA,Public - 2 Year," $10,616,740 "," 3,300 "
376100,WYTHEVILLE COMMUNITY COLLEGE,WYTHEVILLE,VA,Public - 2 Year," $5,672,857 "," 1,676 "
376200,VIRGINIA UNIVERSITY OF LYNCHBURG,LYNCHBURG,VA,Private - 4 Year," $2,126,636 ", 537 
376400,VIRGINIA STATE UNIVERSITY,PETERSBURG,VA,Public - 4 Year," $16,161,017 "," 3,728 "
376500,NORFOLK STATE UNIVERSITY,NORFOLK,VA,Public - 4 Year," $17,500,033 "," 4,195 "
376600,VIRGINIA UNION UNIVERSITY,RICHMOND,VA,Private - 4 Year," $4,279,679 ", 974 
376700,VIRGINIA WESLEYAN COLLEGE,NORFOLK,VA,Private - 4 Year," $2,147,963 ", 565 
376800,WASHINGTON & LEE UNIVERSITY,LEXINGTON,VA,Private - 4 Year," $701,578 ", 176 
376900,BELLEVUE COLLEGE,BELLEVUE,WA,Public - 4 Year," $9,241,043 "," 2,806 "
377000,BIG BEND COMMUNITY COLLEGE,MOSES LAKE,WA,Public - 2 Year," $4,567,923 "," 1,323 "
377100,"CENTRAL WASHINGTON UNIV., FIN AID",ELLENSBURG,WA,Public - 4 Year," $16,394,160 "," 4,166 "
377200,CENTRALIA COLLEGE,CENTRALIA,WA,Public - 4 Year," $4,685,011 "," 1,370 "
377300,CLARK COLLEGE,VANCOUVER,WA,Public - 2 Year," $22,303,669 "," 6,930 "
377400,COLUMBIA BASIN COLLEGE,PASCO,WA,Public - 4 Year," $9,030,536 "," 2,671 "
377500,EASTERN WASHINGTON UNIVERSITY,CHENEY,WA,Public - 4 Year," $19,416,095 "," 4,710 "
377600,EVERETT COMMUNITY COLLEGE,EVERETT,WA,Public - 2 Year," $7,903,424 "," 2,432 "
377700,HERITAGE UNIVERSITY,TOPPENISH,WA,Private - 4 Year," $2,994,726 ", 761 
377800,GONZAGA UNIVERSITY,SPOKANE,WA,Private - 4 Year," $3,806,471 ", 919 
377900,GRAYS HARBOR COLLEGE,ABERDEEN,WA,Public - 2 Year," $4,440,790 "," 1,268 "
378000,GREEN RIVER COMMUNITY COLLEGE,AUBURN,WA,Public - 4 Year," $8,912,109 "," 2,695 "
378100,HIGHLINE COMMUNITY COLLEGE,DES MOINES,WA,Public - 2 Year," $10,076,415 "," 3,078 "
378200,LOWER COLUMBIA COLLEGE,LONGVIEW,WA,Public - 2 Year," $7,171,538 "," 2,167 "
378300,NORTHWEST UNIVERSITY,KIRKLAND,WA,Private - 4 Year," $2,122,082 ", 561 
378400,OLYMPIC COLLEGE,BREMERTON,WA,Public - 4 Year," $10,986,029 "," 3,214 "
378500,PACIFIC LUTHERAN UNIVERSITY,TACOMA,WA,Private - 4 Year," $3,810,844 ", 955 
378600,PENINSULA COLLEGE,PORT ANGELES,WA,Public - 4 Year," $4,230,050 "," 1,247 "
378700,SEATTLE CENTRAL COMMUNITY COLLEGE,SEATTLE,WA,Public - 4 Year," $8,257,259 "," 2,513 "
378800,SEATTLE PACIFIC UNIVERSITY,SEATTLE,WA,Private - 4 Year," $4,330,937 "," 1,091 "
379000,SEATTLE UNIVERSITY,SEATTLE,WA,Private - 4 Year," $4,122,681 "," 1,054 "
379100,SHORELINE COMMUNITY COLLEGE,SEATTLE,WA,Public - 2 Year," $5,985,831 "," 1,824 "
379200,SKAGIT VALLEY COLLEGE,MOUNT VERNON,WA,Public - 2 Year," $6,001,340 "," 1,881 "
379300,SPOKANE COMMUNITY COLLEGE,SPOKANE,WA,Public - 2 Year," $18,733,042 "," 5,284 "
379400,ST MARTIN'S UNIVERSITY,LACEY,WA,Private - 4 Year," $2,248,968 ", 574 
379600,TACOMA COMMUNITY COLLEGE,TACOMA,WA,Public - 2 Year," $14,848,345 "," 4,249 "
379700,UNIVERSITY OF PUGET SOUND,TACOMA,WA,Private - 4 Year," $2,166,551 ", 529 
379800,UNIVERSITY OF WASHINGTON,SEATTLE,WA,Public - 4 Year," $45,623,781 "," 11,226 "
379900,WALLA WALLA UNIVERSITY,COLLEGE PLACE,WA,Private - 4 Year," $2,263,846 ", 550 
380000,WASHINGTON STATE UNIVERSITY,PULLMAN,WA,Public - 4 Year," $31,418,796 "," 8,015 "
380100,WENATCHEE VALLEY COLLEGE,WENATCHEE,WA,Public - 2 Year," $8,794,772 "," 2,464 "
380200,WESTERN WASHINGTON UNIVERSITY,BELLINGHAM,WA,Public - 4 Year," $14,517,275 "," 3,742 "
380300,WHITMAN COLLEGE,WALLA WALLA,WA,Private - 4 Year," $654,774 ", 168 
380400,WHITWORTH UNIVERSITY,SPOKANE,WA,Private - 4 Year," $2,925,893 ", 772 
380500,YAKIMA VALLEY COMMUNITY COLLEGE,YAKIMA,WA,Public - 2 Year," $11,178,510 "," 3,294 "
380600,ALDERSON-BROADDUS COLLEGE,PHILIPPI,WV,Private - 4 Year," $1,652,460 ", 400 
380700,MOUNTAIN STATE UNIVERSITY,BECKLEY,WV,Private - 4 Year," $698,071 ", 301 
380800,BETHANY COLLEGE,BETHANY,WV,Private - 4 Year," $1,565,985 ", 378 
380900,BLUEFIELD STATE COLLEGE,BLUEFIELD,WV,Public - 4 Year," $5,165,417 "," 1,287 "
381000,CONCORD UNIVERSITY,ATHENS,WV,Public - 4 Year," $5,585,156 "," 1,337 "
381100,DAVIS & ELKINS COLLEGE,ELKINS,WV,Private - 4 Year," $1,692,601 ", 400 
381200,FAIRMONT STATE UNIVERSITY,FAIRMONT,WV,Public - 4 Year," $8,572,977 "," 2,143 "
381300,GLENVILLE STATE COLLEGE,GLENVILLE,WV,Public - 4 Year," $3,349,795 ", 822 
381500,MARSHALL UNIVERSITY,HUNTINGTON,WV,Public - 4 Year," $17,577,794 "," 4,350 "
381600,SOUTHERN WV COMMUNITY COLLEGE,MT GAY,WV,Public - 2 Year," $4,661,318 "," 1,212 "
381602,SOUTHERN WV CMNTY & TECHNICAL CLG,WILLIAMSON,WV,Public - 2 Year," $2,775 ", 1 
381800,UNIVERSITY OF CHARLESTON,CHARLESTON,WV,Private - 4 Year," $2,069,468 ", 543 
381900,OHIO VALLEY COLLEGE,VIENNA,WV,Private - 4 Year," $817,156 ", 204 
382000,SALEM INTERNATIONAL UNIVERSITY,SALEM,WV,Proprietary - 4 Year," $2,490,930 ", 620 
382200,SHEPHERD UNIVERSITY,SHEPHERDSTOWN,WV,Public - 4 Year," $5,695,523 "," 1,452 "
382300,WEST LIBERTY UNIVERSITY,WEST LIBERTY,WV,Public - 4 Year," $4,384,533 "," 1,107 "
382600,WEST VIRGINIA STATE UNIVERSITY,INSTITUTE,WV,Public - 4 Year," $5,271,201 "," 1,320 "
382700,WEST VIRGINIA UNIVERSITY,MORGANTOWN,WV,Public - 4 Year," $30,648,981 "," 7,833 "
382800,WEST VIRGINIA UNIV AT PARKERSBURG,PARKERSBURG,WV,Public - 4 Year," $8,418,543 "," 2,257 "
383000,WEST VIRGINIA WESLEYAN COLLEGE,BUCKHANNON,WV,Private - 4 Year," $1,933,468 ", 477 
383100,WHEELING JESUIT UNIVERSITY,WHEELING,WV,Private - 4 Year," $1,144,151 ", 291 
383200,ALVERNO COLLEGE,MILWAUKEE,WI,Private - 4 Year," $4,861,737 "," 1,290 "
383500,BELOIT COLLEGE,BELOIT,WI,Private - 4 Year," $985,928 ", 251 
383700,CARDINAL STRITCH UNIVERSITY,MILWAUKEE,WI,Private - 4 Year," $4,668,883 "," 1,343 "
383800,CARROLL UNIVERSITY,WAUKESHA,WI,Private - 4 Year," $3,249,141 ", 893 
383900,CARTHAGE COLLEGE,KENOSHA,WI,Private - 4 Year," $3,201,731 ", 855 
384000,WESTERN TECHNICAL COLLEGE,LA CROSSE,WI,Public - 2 Year," $8,108,020 "," 2,480 "
384200,CONCORDIA UNIVERSITY WISCONSIN,MEQUON,WI,Private - 4 Year," $5,599,640 "," 1,691 "
384800,EDGEWOOD COLLEGE,MADISON,WI,Private - 4 Year," $2,669,308 ", 735 
385000,SILVER LAKE COLLEGE,MANITOWOC,WI,Private - 4 Year," $608,113 ", 162 
385400,LAKELAND COLLEGE,SHEBOYGAN,WI,Private - 4 Year," $2,925,375 ", 999 
385600,LAWRENCE UNIVERSITY,APPLETON,WI,Private - 4 Year," $1,402,722 ", 347 
386100,MARIAN UNIVERSITY,FOND DU LAC,WI,Private - 4 Year," $3,171,002 ", 808 
386300,MARQUETTE UNIVERSITY,MILWAUKEE,WI,Private - 4 Year," $5,619,517 "," 1,417 "
386600,MILWAUKEE AREA TECH COLLEGE,MILWAUKEE,WI,Public - 2 Year," $36,016,222 "," 12,159 "
386800,MILWAUKEE SCHOOL OF ENGINEERING,MILWAUKEE,WI,Private - 4 Year," $2,590,314 ", 691 
386900,MOUNT MARY COLLEGE,MILWAUKEE,WI,Private - 4 Year," $2,193,196 ", 530 
387500,NORTHLAND COLLEGE,ASHLAND,WI,Private - 4 Year," $1,027,220 ", 257 
388400,RIPON COLLEGE,RIPON,WI,Private - 4 Year," $1,239,275 ", 323 
389200,ST. NORBERT COLLEGE,DE PERE,WI,Private - 4 Year," $1,855,238 ", 486 
389500,UNIVERSITY OF WISCONSIN-MADISON,MADISON,WI,Public - 4 Year," $18,120,813 "," 4,694 "
389600,UNIVERSITY OF WISCONSIN-MILWAUKEE,MILWAUKEE,WI,Public - 4 Year," $34,862,229 "," 9,057 "
389700,UNIVERSITY OF WISCONSIN COLLEGES,MADISON,WI,Public - 4 Year," $18,923,151 "," 5,476 "
389900,UNIVERSITY OF WISCONSIN-GREEN BAY,GREEN BAY,WI,Public - 4 Year," $8,421,390 "," 2,324 "
391100,VITERBO UNIVERSITY,LA CROSSE,WI,Private - 4 Year," $3,058,074 ", 835 
391500,UNIVERSITY OF WISCONSIN-STOUT,MENOMONIE,WI,Public - 4 Year," $9,542,843 "," 2,571 "
391700,UNIVERSITY OF WISCONSIN-EAU CLAIRE,EAU CLAIRE,WI,Public - 4 Year," $10,958,626 "," 2,928 "
391900,UNIVERSITY OF WISCONSIN-LA CROSSE,LA CROSSE,WI,Public - 4 Year," $8,347,951 "," 2,237 "
392000,UNIVERSITY OF WISCONSIN-OSHKOSH,OSHKOSH,WI,Public - 4 Year," $13,578,307 "," 3,604 "
392100,UNIVERSITY OF WISCONSIN-PLATTEVILLE,PLATTEVILLE,WI,Public - 4 Year," $9,386,084 "," 2,492 "
392300,UNIVERSITY OF WISCONSIN-RIVER FALLS,RIVER FALLS,WI,Public - 4 Year," $7,604,589 "," 2,001 "
392400,UNIVERSITY OF WISCONSIN-STEVENS POINT,STEVENS POINT,WI,Public - 4 Year," $12,779,522 "," 3,354 "
392500,UNIVERSITY OF WISCONSIN-SUPERIOR,SUPERIOR,WI,Public - 4 Year," $4,474,845 "," 1,193 "
392600,UNIVERSITY OF WISCONSIN-WHITEWATER,WHITEWATER,WI,Public - 4 Year," $13,024,578 "," 3,365 "
392800,CASPER COLLEGE,CASPER,WY,Public - 2 Year," $3,800,579 "," 1,103 "
392900,EASTERN WYOMING COLLEGE,TORRINGTON,WY,Public - 2 Year," $1,267,907 ", 371 
393000,SHERIDAN COLLEGE,SHERIDAN,WY,Public - 2 Year," $3,096,234 ", 925 
393100,NORTHWEST COLLEGE,POWELL,WY,Public - 2 Year," $2,421,443 ", 673 
393200,UNIVERSITY OF WYOMING,LARAMIE,WY,Public - 4 Year," $10,396,035 "," 2,663 "
393300,WESTERN WYOMING COMMUNITY COLLEGE,ROCK SPRINGS,WY,Public - 2 Year," $2,754,260 ", 782 
393500,UNIV OF GUAM,MANGILAO,GU,Public - 4 Year," $7,885,360 "," 2,028 "
393600,PONTIFICAL CATHOLIC UNIV OF PR,PONCE,PR,Private - 4 Year," $31,405,488 "," 6,897 "
393700,UNIVERSITY OF THE SACRED HEART,SAN JUAN,PR,Private - 4 Year," $17,187,181 "," 3,802 "
393804,INTER-AMER UNIV PR-RECINTO AGUADILA,AGUADILLA,PR,Private - 4 Year," $17,246,015 "," 4,048 "
393802,INTER AMERICAN UNIVERSITY OF PUERTO RICO,RIO PIEDRAS,PR,Private - 4 Year," $19,939,564 "," 5,429 "
394300,UNIVERSITY OF PUERTO RICO - HUMACAO UNIV,HUMACAO,PR,Public - 4 Year," $12,752,111 "," 2,737 "
394400,UNIVERSITY OF PUERTO RICO - MAYAGUEZ,MAYAGUEZ,PR,Public - 4 Year," $32,591,370 "," 7,058 "
2460000,UNIVERSITY OF PUERTO RICO - MEDICAL SCIE,RIO PIEDRAS,PR,Public - 4 Year," $1,680,113 ", 370 
394600,UNIVERSITY OF THE VIRGIN ISLANDS,ST. THOMAS,VI,Public - 4 Year," $3,217,290 ", 790 
394800,SAN FRANCISCO ART INSTITUTE,SAN FRANCISCO,CA,Private - 4 Year," $716,011 ", 168 
395400,UNIV OF CENTRAL FLORIDA,ORLANDO,FL,Public - 4 Year," $80,983,334 "," 21,726 "
395500,UNIVERSITY OF WEST FLORIDA,PENSACOLA,FL,Public - 4 Year," $16,844,411 "," 4,355 "
395600,DALTON STATE COLLEGE,DALTON,GA,Public - 4 Year," $12,258,015 "," 3,470 "
396100,HARPER COLLEGE,PALATINE,IL,Public - 2 Year," $11,992,276 "," 3,788 "
396300,AIB COLLEGE OF BUSINESS,DES MOINES,IA,Private - 4 Year," $1,458,276 ", 475 
396500,BAY STATE COLLEGE,BOSTON,MA,Proprietary - 4 Year," $2,704,252 ", 719 
396600,BOSTON ARCHITECTURAL COLLEGE,BOSTON,MA,Private - 4 Year," $711,474 ", 238 
396900,UNIVERSITY OF MINNESOTA-TWIN CITIES,MINNEAPOLIS,MN,Public - 4 Year," $30,975,752 "," 8,006 "
794700,BETH MEDRASH GOVOHA OF AMERICA,LAKEWOOD,NJ,Private - 4 Year," $10,064,562 "," 2,124 "
397400,MESIVTHA TIFERETH JERUSALEM OF AMER,NEW YORK,NY,Private - 4 Year," $158,100 ", 31 
397600,RABBINICAL ACAD MESIVTA RABBI CHAIM,BROOKLYN,NY,Private - 4 Year," $138,149 ", 29 
397700,RABBINICAL COLLEGE CH'SAN SOFER,BROOKLYN,NY,Private - 4 Year," $66,600 ", 12 
397800,RABBINICAL SEMINARY OF AMERICA,FOREST HILLS,NY,Private - 4 Year," $216,852 ", 50 
398100,UNC SCHOOL OF THE ARTS,WINSTON-SALEM,NC,Public - 4 Year," $1,019,352 ", 243 
398200,CLEVELAND INSTITUTE OF ART,CLEVELAND,OH,Private - 4 Year," $1,184,477 ", 275 
398500,ORAL ROBERTS UNIVERSITY,TULSA,OK,Private - 4 Year," $5,076,836 "," 1,208 "
398600,DESALES UNIVERSITY,CENTER VALLEY,PA,Private - 4 Year," $2,378,857 ", 715 
398700,LA ROCHE COLLEGE,PITTSBURGH,PA,Private - 4 Year," $1,869,584 ", 506 
398800,NEUMANN UNIVERSITY,ASTON,PA,Private - 4 Year," $4,323,943 "," 1,119 "
399000,FLORENCE-DARLINGTON TECH COLLEGE,FLORENCE,SC,Public - 2 Year," $17,075,181 "," 4,969 "
399100,GREENVILLE TECHNICAL COLLEGE,GREENVILLE,SC,Public - 2 Year," $27,572,457 "," 8,809 "
399200,PIEDMONT TECHNICAL COLLEGE,GREENWOOD,SC,Public - 2 Year," $17,473,990 "," 5,135 "
399300,MIDLANDS TECHNICAL COLLEGE,COLUMBIA,SC,Public - 2 Year," $24,796,217 "," 8,152 "
399400,SPARTANBURG COMMUNITY COLLEGE,SPARTANBURG,SC,Public - 2 Year," $13,333,361 "," 4,083 "
399500,CENTRAL CAROLINA TECHNICAL COLLEGE,SUMTER,SC,Public - 2 Year," $12,206,446 "," 3,900 "
399600,YORK TECHNICAL COLLEGE,ROCK HILL,SC,Public - 2 Year," $11,005,323 "," 3,386 "
399800,CHATTANOOGA STATE COMMUNITY COLLEGE,CHATTANOOGA,TN,Public - 2 Year," $23,043,226 "," 6,853 "
399900,CLEVELAND STATE COMMUNITY COLLEGE,CLEVELAND,TN,Public - 2 Year," $7,393,098 "," 2,107 "
400300,CENTRAL TEXAS COLLEGE,KILLEEN,TX,Public - 2 Year," $28,908,077 "," 9,406 "
400400,JOHN TYLER COMMUNITY COLLEGE,CHESTER,VA,Public - 2 Year," $11,297,224 "," 3,668 "
400700,MADISON AREA TECHNICAL COLLEGE,MADISON,WI,Public - 2 Year," $16,876,586 "," 5,519 "
400900,MESABI RANGE CMNTY & TECH COLLEGE,VIRGINIA,MN,Public - 2 Year," $2,822,906 ", 725 
402400,GEORGIA NORTHWESTERN TECHNICAL COLLEGE,ROME,GA,Public - 2 Year," $12,294,880 "," 5,572 "
402500,TN TECHNOLOGY CTR AT KNOXVILLE,KNOXVILLE,TN,Public - 2 Year," $1,497,359 ", 480 
402600,TENNESSEE TECH. CNTR AT CROSSVILLE,CROSSVILLE,TN,Public - 2 Year," $883,895 ", 264 
402700,UTAH VALLEY UNIVERSITY,OREM,UT,Public - 4 Year," $52,329,155 "," 14,697 "
403300,ASHEVILLE BUNCOMBE TECH CMTY CLG,ASHEVILLE,NC,Public - 2 Year," $14,170,351 "," 4,308 "
405700,NATIONAL AMERICAN UNIVERSITY,RAPID CITY,SD,Proprietary - 4 Year," $34,526,819 "," 12,053 "
405800,GRATZ COLLEGE,MELROSE PARK,PA,Private - 4 Year," $3,468 ", 1 
406200,PITT COMMUNITY COLLEGE,WINTERVILLE,NC,Public - 2 Year," $22,060,004 "," 5,806 "
406900,UNIVERSITY OF MINNESOTA-CROOKSTON,CROOKSTON,MN,Public - 4 Year," $2,634,349 ", 731 
407100,WALSH COLLEGE OF ACCT & BUS ADMN,TROY,MI,Private - 4 Year," $956,938 ", 405 
407200,NORTHWOOD UNIVERSITY,MIDLAND,MI,Private - 4 Year," $6,818,734 "," 1,797 "
407503,SCOTT COMMUNITY COLLEGE,BETTENDORF,IA,Public - 2 Year," $8,189,470 "," 2,510 "
407600,KIRKWOOD COMMUNITY COLLEGE,CEDAR RAPIDS,IA,Public - 2 Year," $23,504,128 "," 6,893 "
411700,GRADY HEALTH SYSTEM,ATLANTA,GA,Public - 2 Year," $103,884 ", 24 
621402,BLESSING HOSPITAL - SCHOOL OF RADIOLOGIC,QUINCY,IL,Private - 4 Year," $48,200 ", 11 
458604,KAPLAN UNIVERSITY - CEDAR RAPIDS,CEDAR RAPIDS,IA,Proprietary - 4 Year," $13,291,262 "," 3,663 "
441300,MERCY HOSPITAL SPRINGFIELD SCHOOL OF RAD,SPRINGFIELD,MO,Private - 2 Year," $50,900 ", 12 
1258600,METROPOLITAN COMMUNITY COLLEGE,OMAHA,NE,Public - 2 Year," $22,729,254 "," 7,780 "
445200,MONTGOMERY COUNTY COMMUNITY COLLEGE,BLUE BELL,PA,Public - 2 Year," $12,915,272 "," 4,205 "
445300,EL CENTRO COLLEGE,DALLAS,TX,Public - 2 Year," $16,903,792 "," 5,226 "
448000,DE ANZA COLLEGE,CUPERTINO,CA,Public - 2 Year," $15,042,187 "," 4,342 "
448100,OHLONE COLLEGE,FREMONT,CA,Public - 2 Year," $6,576,655 "," 1,945 "
448400,JOHN F. KENNEDY UNIVERSITY,PLEASANT HILL,CA,Private - 4 Year," $434,486 ", 134 
449000,PATTEN UNIVERSITY,OAKLAND,CA,Private - 4 Year," $196,608 ", 85 
449400,EVEREST COLLEGE,SAN BERNARDINO,CA,Proprietary - 2 Year," $3,064,271 ", 927 
450300,EVEREST COLLEGE,COLORADO SPRINGS,CO,Proprietary - 2 Year," $6,243,804 "," 1,958 "
450600,COLORADO MOUNTAIN COLLEGE,GLENWOOD SPRINGS,CO,Public - 4 Year," $4,381,860 "," 1,301 "
450700,EVEREST COLLEGE,THORNTON,CO,Proprietary - 2 Year," $3,443,776 "," 1,037 "
450800,UNIVERSITY OF COLORADO DENVER,DENVER,CO,Public - 4 Year," $14,829,461 "," 3,930 "
450900,UNIV OF COLORADO AT COLO SPRINGS,COLORADO SPRINGS,CO,Public - 4 Year," $11,404,088 "," 3,060 "
451300,HOUSATONIC COMMUNITY COLLEGE,BRIDGEPORT,CT,Public - 2 Year," $10,148,204 "," 3,466 "
454900,LEEWARD COMMUNITY COLLEGE,PEARL CITY,HI,Public - 2 Year," $7,734,191 "," 2,374 "
732915,ITT TECHNICAL INSTITUTE,BOISE,ID,Proprietary - 4 Year," $6,320,113 "," 1,851 "
456000,GEM CITY COLLEGE,QUINCY,IL,Proprietary - 2 Year," $115,871 ", 40 
456800,MIDSTATE COLLEGE,PEORIA,IL,Proprietary - 4 Year," $1,506,121 ", 540 
458600,KAPLAN UNIVERSITY,DAVENPORT,IA,Proprietary - 4 Year," $133,250,464 "," 39,239 "
458700,NORTHEAST IOWA COMMUNITY COLLEGE,CALMAR,IA,Public - 2 Year," $2,815,127 ", 811 
712000,DES MOINES AREA CMTY COLLEGE,ANKENY,IA,Public - 2 Year," $27,221,142 "," 8,568 "
731600,WESTERN IOWA TECH COMMUNITY COLLEGE,SIOUX CITY,IA,Public - 2 Year," $10,074,237 "," 2,958 "
459500,HAWKEYE COMMUNITY COLLEGE,WATERLOO,IA,Public - 2 Year," $8,981,816 "," 2,664 "
186500,IOWA CENTRAL COMMUNITY COLLEGE,FORT DODGE,IA,Public - 2 Year," $11,206,963 "," 3,125 "
459800,IOWA WESTERN CMTY CLG-COUNCIL BLUFF,COUNCIL BLUFFS,IA,Public - 2 Year," $12,224,193 "," 3,512 "
460000,NORTHWEST IOWA COMMUNITY COLLEGE,SHELDON,IA,Public - 2 Year," $1,656,288 ", 474 
184800,SOUTHEASTERN COMMUNITY COLLEGE,WEST BURLINGTON,IA,Public - 2 Year," $5,749,341 "," 1,669 "
460800,BARTON COUNTY COMMUNITY COLLEGE,GREAT BEND,KS,Public - 2 Year," $3,297,920 "," 1,061 "
461700,NATIONAL COLLEGE OF BUSINESS & TECH,NASHVILLE,TN,Proprietary - 2 Year," $3,777,808 "," 1,115 "
461800,SPENCERIAN COLLEGE,LOUISVILLE,KY,Proprietary - 2 Year," $3,124,602 ", 985 
461900,SULLIVAN UNIVERSITY,LOUISVILLE,KY,Proprietary - 4 Year," $10,726,925 "," 3,449 "
462100,AYERS CAREER COLLEGE,SHREVEPORT,LA,Proprietary - 2 Year," $819,378 ", 248 
462500,DELGADO COMMUNITY COLLEGE,NEW ORLEANS,LA,Public - 2 Year," $43,353,275 "," 12,160 "
464100,DUNWOODY COLLEGE OF TECHNOLOGY,MINNEAPOLIS,MN,Private - 4 Year," $2,217,015 ", 628 
464200,GLOBE UNIVERSITY,WOODBURY,MN,Proprietary - 4 Year," $9,853,427 "," 3,169 "
464500,MINNEAPOLIS BUSINESS COLLEGE,ROSEVILLE,MN,Proprietary - 2 Year," $1,208,277 ", 307 
465000,CHESAPEAKE COLLEGE,WYE MILLS,MD,Public - 2 Year," $3,401,456 "," 1,207 "
466100,HAMPSHIRE COLLEGE,AMHERST,MA,Private - 4 Year," $1,389,594 ", 336 
466600,SALTER COLLEGE,WEST BOYLSTON,MA,Proprietary - 4 Year," $8,705,513 "," 2,561 "
466700,SCHOOL OF MUSEUM OF FINE ARTS,BOSTON,MA,Private - 2 Year," $575,450 ", 142 
466900,UPPER CAPE COD REGIONAL VOC TECH,BOURNE,MA,Public - 2 Year," $137,475 ", 29 
467300,BAKER COLLEGE - FLINT,FLINT,MI,Private - 4 Year," $88,019,651 "," 28,878 "
244001,UNIVERSITY OF MISSISSIPPI - MED CTR,JACKSON,MS,Public - 4 Year," $520,020 ", 146 
469200,DORSEY SCHOOL OF BUSINESS,SOUTHGATE,MI,Proprietary - 2 Year," $8,846,840 "," 2,691 "
470300,LOGAN COLLEGE OF CHIROPRACTIC,CHESTERFIELD,MO,Private - 4 Year," $83,510 ", 23 
